nearest_x,run,step,agent_id,x,y,z
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.720000000000000000e+02,9.356715296634700962e+01,8.238728718366797921e+01,8.459850956241712794e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.730000000000000000e+02,5.673409279172646080e+01,9.293390911385984055e+01,2.189847133993427875e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.740000000000000000e+02,4.608902804660785080e+01,9.482647232524199410e+01,3.838529881129520760e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.750000000000000000e+02,8.918201905468838220e+01,6.663607835211028885e+01,9.253258955663921981e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.760000000000000000e+02,7.712190184359511136e+01,8.973067859902720045e+01,1.105209002649456629e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.770000000000000000e+02,6.091797274483496949e+01,9.041541723092326777e+01,1.734889666792110319e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.780000000000000000e+02,4.712210136927504323e+01,9.132906153017259498e+01,3.885770693065850168e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.790000000000000000e+02,8.938227090073060310e+01,8.156204809223045515e+01,1.011345063700694702e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.800000000000000000e+02,4.631911190316640159e+01,9.331928960193557998e+01,2.721958607441476374e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.810000000000000000e+02,8.630037003132528639e+01,8.377787868545055971e+01,1.034273857616706849e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.820000000000000000e+02,4.956181788025136825e+01,9.241584639368274168e+01,4.089460652553233899e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.830000000000000000e+02,9.280838466889773031e+01,7.202579472707800790e+01,1.100403945413948570e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.840000000000000000e+02,7.089371663805526680e+01,9.014371362390586739e+01,2.504710177496562551e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.850000000000000000e+02,7.333376110539937542e+01,9.011494914224847719e+01,1.448197373308695113e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.860000000000000000e+02,9.204637755439732416e+01,6.370434016888044937e+01,5.362668596270816934e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.870000000000000000e+02,4.908470410305065457e+01,9.349354566297697033e+01,3.100555247495768896e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.880000000000000000e+02,4.312063665761441200e+01,9.435504803171289723e+01,3.240545861271868944e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.890000000000000000e+02,6.656251110470657295e+01,8.972895912752584024e+01,1.665025970540694189e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.900000000000000000e+02,4.909871619628781758e+01,9.225678831625025111e+01,4.161892037894138241e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.910000000000000000e+02,9.106360720597820091e+01,6.724552491528761777e+01,8.442894554660798079e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.920000000000000000e+02,4.644582066827526745e+01,9.526298467450763496e+01,2.883510940356521246e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.930000000000000000e+02,8.798992587331427728e+01,6.141039278653094868e+01,6.957513676209059916e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.940000000000000000e+02,9.059697691849918044e+01,6.257500964259281062e+01,9.281554786686632141e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.950000000000000000e+02,4.707499832132759110e+01,9.426368452870441672e+01,2.934950995265388940e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.960000000000000000e+02,4.691811344398394823e+01,9.193686759212633319e+01,2.874955814197687687e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.970000000000000000e+02,4.563886975710615701e+01,9.065332792200690903e+01,3.953882111551002509e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.980000000000000000e+02,8.671951569766301304e+01,8.377521534018229943e+01,1.161058912208669902e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.110000000000000000e+02,1.990000000000000000e+02,8.621083395879830391e+01,6.105282177313459613e+01,6.254509034256461320e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,0.000000000000000000e+00,9.392747909357423453e+01,6.177184455103806471e+01,1.204169860968543126e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.000000000000000000e+00,8.935879245390478332e+01,6.171594514778567486e+01,9.387298476627362831e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,2.000000000000000000e+00,3.966841212150301743e+01,9.180131084978926026e+01,3.523333585317435279e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,3.000000000000000000e+00,4.685066584953818847e+01,8.724116519703031258e+01,2.822153486868295502e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,4.000000000000000000e+00,9.165114853919573079e+01,5.815663326999574423e+01,9.114010356045026739e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,5.000000000000000000e+00,5.732794470984615742e+01,8.773980496501543769e+01,2.264682992224108204e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,6.000000000000000000e+00,9.371237344104324052e+01,7.465683740951587311e+01,1.073224408913607952e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,7.000000000000000000e+00,9.294806049357467259e+01,5.872674883314870442e+01,7.597420886382157512e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,8.000000000000000000e+00,9.460945590173059827e+01,6.863804800832009789e+01,8.216063303081316604e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,9.000000000000000000e+00,9.388865990991767774e+01,6.269339250484784287e+01,1.169645850612766935e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.000000000000000000e+01,9.337708473991867208e+01,7.414442467007214077e+01,1.015726005807075261e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.100000000000000000e+01,3.982371807527390928e+01,8.960160852612231963e+01,3.295115492492469400e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.200000000000000000e+01,9.133603792191995296e+01,7.332456066759588964e+01,6.473453828734436755e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.300000000000000000e+01,4.616968054473887406e+01,8.824425174251807391e+01,2.774976467426323268e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.400000000000000000e+01,9.264804666446202930e+01,5.902380922384116246e+01,1.082762175005318994e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.500000000000000000e+01,4.249254130573028476e+01,8.955041720499008306e+01,3.032589544589777830e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.600000000000000000e+01,9.246144858458062288e+01,6.092870600038889961e+01,4.830793242080390293e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.700000000000000000e+01,9.109757641111625048e+01,7.373453105534241558e+01,1.182338462279896163e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.800000000000000000e+01,9.148747419686436899e+01,7.514891882057371220e+01,1.129694038230798547e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.900000000000000000e+01,8.871760846990471805e+01,7.312736259189159682e+01,1.098134965516489103e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,2.000000000000000000e+01,4.986049341043757011e+01,9.123201822919581616e+01,2.748716670218092872e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,2.100000000000000000e+01,6.984433950842023364e+01,8.762290244064506339e+01,1.589484665379314166e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,2.200000000000000000e+01,9.390234559693175243e+01,7.497009233014895813e+01,1.118976607583629246e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,2.300000000000000000e+01,8.764624354352272917e+01,7.481427624209354121e+01,1.132985294403417953e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,2.400000000000000000e+01,9.181149109303706268e+01,7.308701748841815515e+01,9.472091968942818241e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,2.500000000000000000e+01,8.952001338476750902e+01,7.417600383940406061e+01,1.136877810577252568e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,2.600000000000000000e+01,4.306153527250947377e+01,9.075221737643322228e+01,2.854033512076684076e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,2.700000000000000000e+01,5.666770052950158743e+01,9.208118936249105957e+01,3.320888312276785825e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,2.800000000000000000e+01,9.435882069717089848e+01,6.467081261995910779e+01,1.152050187464844200e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,2.900000000000000000e+01,8.919498638298094306e+01,7.544481137578816288e+01,1.202930504265854061e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,3.000000000000000000e+01,4.424893803280782123e+01,9.132129614811111651e+01,2.796921945392455555e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,3.100000000000000000e+01,9.129051243780426717e+01,7.279546976943876757e+01,9.505844864104517455e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,3.200000000000000000e+01,9.466733019089231504e+01,5.950715706393734905e+01,8.189129733237756170e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,3.300000000000000000e+01,4.113751111280855355e+01,9.149973527069704460e+01,3.438977553973457191e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,3.400000000000000000e+01,8.818110632440847496e+01,5.803302984780680873e+01,8.277219187967897795e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,3.500000000000000000e+01,4.021136531722007135e+01,9.228788976937195798e+01,3.365923306122277836e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,3.600000000000000000e+01,9.190709342572758089e+01,7.348535573014511613e+01,1.188435060897277751e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,3.700000000000000000e+01,9.108668499754936931e+01,6.451841354184684008e+01,7.113414798169984010e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,3.800000000000000000e+01,9.092074298925606968e+01,7.398399195656000416e+01,1.059021997280507499e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,3.900000000000000000e+01,9.483537779128495515e+01,6.220896687205532771e+01,1.116199444047504841e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,4.000000000000000000e+01,9.199926696482182820e+01,6.793369359520092132e+01,1.356163533752349792e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,4.100000000000000000e+01,9.187051341536098903e+01,7.378271512631160078e+01,9.345092364424459674e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,4.200000000000000000e+01,9.371778571146508341e+01,6.384346266965142291e+01,1.295277693514532658e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,4.300000000000000000e+01,4.387506970457503286e+01,8.820155335660518858e+01,2.713396049568529378e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,4.400000000000000000e+01,4.930652299648207304e+01,9.189275396092273240e+01,2.568844084366620706e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,4.500000000000000000e+01,4.628240050755520940e+01,9.279322242180228386e+01,4.414236134183680349e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,4.600000000000000000e+01,9.249775495917312185e+01,6.301197557450005604e+01,1.198887552292385017e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,4.700000000000000000e+01,9.432567688042736620e+01,6.868345803785493331e+01,7.220131956218375002e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,4.800000000000000000e+01,9.125838474174457815e+01,7.329764329845757231e+01,1.137763580439876065e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,4.900000000000000000e+01,9.455246630188459278e+01,6.864500487040265853e+01,9.631257756954783034e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,5.000000000000000000e+01,5.771917542641524790e+01,9.042737690843469522e+01,2.723795444523016585e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,5.100000000000000000e+01,8.124784429270059150e+01,8.148391488919067172e+01,1.591380217023110966e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,5.200000000000000000e+01,9.395496332822159502e+01,6.723534407461372098e+01,1.080633171090310185e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,5.300000000000000000e+01,8.979171338064040242e+01,7.388499331940434445e+01,1.042893972602979957e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,5.400000000000000000e+01,9.160033162779147631e+01,7.341710665527615731e+01,1.040979969518782156e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,5.500000000000000000e+01,9.446453621985257598e+01,6.435009867794649097e+01,1.250542922142831159e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,5.600000000000000000e+01,4.511076999012007605e+01,9.116034615729579116e+01,2.494299295562039376e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,5.700000000000000000e+01,9.132738929963790042e+01,7.349563318170211801e+01,1.042744290729828549e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,5.800000000000000000e+01,6.264689498487309294e+01,8.991127951450093292e+01,2.939043736114067684e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,5.900000000000000000e+01,7.079104262116337054e+01,8.663753705180577924e+01,1.888973649626367646e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,6.000000000000000000e+01,8.417072551038609163e+01,7.834440430387985543e+01,1.290103021066024525e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,6.100000000000000000e+01,8.468443783199643349e+01,7.773947836693372437e+01,1.545408383204983416e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,6.200000000000000000e+01,5.857764641712635978e+01,9.342416330515557377e+01,3.684316924258801151e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,6.300000000000000000e+01,9.256301609495973537e+01,5.790358675481899553e+01,5.556374655764132697e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,6.400000000000000000e+01,5.817710443842311463e+01,9.263795972045089400e+01,3.442374602931848671e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,6.500000000000000000e+01,8.834345832101094231e+01,7.466853663059062285e+01,1.267439877262102144e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,6.600000000000000000e+01,9.303243171868626860e+01,7.423390856029735119e+01,8.598640604874152160e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,6.700000000000000000e+01,9.070248873650207599e+01,6.522799816960004193e+01,1.330055598880231749e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,6.800000000000000000e+01,9.407471012598882965e+01,6.156275654451174972e+01,7.012406659326521741e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,6.900000000000000000e+01,9.252474896183747433e+01,6.962521611687944301e+01,1.319986754322641609e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,7.000000000000000000e+01,8.534477938459986035e+01,7.761571278215605219e+01,9.077085657001941144e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,7.100000000000000000e+01,5.264623434512494526e+01,9.153770413690784835e+01,2.469880968292909174e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,7.200000000000000000e+01,9.061379088780856250e+01,6.605023506362385888e+01,7.683803068023604688e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,7.300000000000000000e+01,9.148059260325915432e+01,7.466643067201582085e+01,9.026595039171093404e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,7.400000000000000000e+01,8.809697386627017579e+01,6.937903545123577942e+01,1.531099369390819831e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,7.500000000000000000e+01,8.994917495908227068e+01,7.363464542739188801e+01,1.037793351818807253e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,7.600000000000000000e+01,9.246984787018485008e+01,6.690770644193604255e+01,1.005013781295152597e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,7.700000000000000000e+01,9.482177082711588412e+01,6.365537543808024168e+01,1.057165951020591166e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,7.800000000000000000e+01,9.382502601125436570e+01,6.455723894595271872e+01,9.721899427101716284e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,7.900000000000000000e+01,9.142888747283001294e+01,6.832408462613179267e+01,1.274566556589096500e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,8.000000000000000000e+01,9.245017356055822688e+01,6.527498440283066827e+01,9.524121550828061444e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,8.100000000000000000e+01,6.164250052680448988e+01,8.988482295442949521e+01,2.415132468813921918e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,8.200000000000000000e+01,8.474550742448101914e+01,7.687098225535135043e+01,1.449797852974204204e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,8.300000000000000000e+01,9.515629697053439884e+01,5.928361095663250779e+01,7.221189855539341451e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,8.400000000000000000e+01,4.457471051984716581e+01,9.001656673570296618e+01,2.694841989049063713e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,8.500000000000000000e+01,9.112071561379305251e+01,6.693273555222205573e+01,1.458422725117697460e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,8.600000000000000000e+01,4.504200788365888997e+01,9.093858476152713877e+01,2.812958373076395091e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,8.700000000000000000e+01,9.205868429938003317e+01,6.798810269146423479e+01,1.300050074238166253e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,8.800000000000000000e+01,6.238246782515084021e+01,9.282499225137442522e+01,3.185320336093069926e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,8.900000000000000000e+01,9.093827523913377320e+01,6.406266672697569220e+01,1.243155232430930468e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,9.000000000000000000e+01,5.116122608157532170e+01,9.257824456670506663e+01,2.826573700341486983e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,9.100000000000000000e+01,8.871314610643726439e+01,7.325403690048877081e+01,8.256832485511747421e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,9.200000000000000000e+01,9.445826194024697031e+01,6.118183336401440897e+01,1.138931008628846620e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,9.300000000000000000e+01,4.335066916618200850e+01,9.210607519911349073e+01,2.870994191647509552e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,9.400000000000000000e+01,9.493119340441815268e+01,7.511127809962061974e+01,9.572384683244417047e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,9.500000000000000000e+01,4.655982486557577005e+01,9.156133135406331292e+01,3.669729492821088002e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,9.600000000000000000e+01,9.290552651814797969e+01,6.052371761078617141e+01,1.167153110616691336e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,9.700000000000000000e+01,9.248228319552114840e+01,7.355582061808961214e+01,1.006244613512228270e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,9.800000000000000000e+01,4.407819409149873735e+01,9.011917937589362282e+01,2.907551146137286224e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,9.900000000000000000e+01,4.992466878604944469e+01,8.965961831837765317e+01,2.211033988283928764e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.000000000000000000e+02,9.272845537347049572e+01,6.868423382450269798e+01,6.279695438386039719e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.010000000000000000e+02,9.464077363742028126e+01,7.293869952201679041e+01,8.531228704335914514e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.020000000000000000e+02,5.125237181535564446e+01,9.446663989019168639e+01,4.465386142178201823e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.030000000000000000e+02,9.304498178132764963e+01,7.387495807256648561e+01,8.810258829085341858e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.040000000000000000e+02,9.251035824086956438e+01,7.337229833035074478e+01,7.519007755045582719e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.050000000000000000e+02,4.208980480051894091e+01,9.209210687594341493e+01,2.800593505181472764e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.060000000000000000e+02,9.067704638340997292e+01,7.260094370039715272e+01,9.202128246905642683e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.070000000000000000e+02,8.056727183991914387e+01,8.149366608176008242e+01,1.237094893107472338e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.080000000000000000e+02,9.210304591440623767e+01,6.491506731260088259e+01,6.223972153084162073e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.090000000000000000e+02,3.927887227650040103e+01,9.177626215113751584e+01,3.117862732138873838e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.100000000000000000e+02,4.700951731793004740e+01,9.430436881062071564e+01,3.959197691247413076e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.110000000000000000e+02,9.383922379735736286e+01,6.884104309974068769e+01,1.199914592637233923e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.120000000000000000e+02,9.152912792661182095e+01,7.036691562098891950e+01,8.303888563548552426e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.130000000000000000e+02,3.973027476279934689e+01,9.250845484799791052e+01,2.950961532614758198e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.140000000000000000e+02,4.205053518408259094e+01,8.909692807169814444e+01,2.899716516275973888e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.150000000000000000e+02,8.489332973434194685e+01,7.632000964815048860e+01,1.237504612501029300e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.160000000000000000e+02,5.103620778813083092e+01,9.432524585769988335e+01,4.453160119629387026e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.170000000000000000e+02,4.179739461634535047e+01,9.325073251560759502e+01,3.792814911735086270e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.180000000000000000e+02,4.138296608963302248e+01,9.177187146594074818e+01,3.166971228996862564e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.190000000000000000e+02,4.013021175869149459e+01,9.020735746189289728e+01,3.101327814282955586e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.200000000000000000e+02,9.022810069994564230e+01,5.416771779667158171e+01,8.973064057634330126e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.210000000000000000e+02,8.937492164396627459e+01,7.704866684024806034e+01,1.074570403903088156e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.220000000000000000e+02,9.390882536590963525e+01,6.274078609406528528e+01,1.032010878556039124e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.230000000000000000e+02,9.363585803581796085e+01,6.312300213613677613e+01,1.098049488356544678e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.240000000000000000e+02,4.550616854896998120e+01,9.208367010048597479e+01,2.697766630669271848e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.250000000000000000e+02,9.097258024123709674e+01,7.199271120674661972e+01,7.227425103291729158e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.260000000000000000e+02,9.472276080477374194e+01,6.221585043342415844e+01,1.087885812946350583e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.270000000000000000e+02,8.901984048879958777e+01,7.646393999181660206e+01,1.297822945744777101e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.280000000000000000e+02,9.220584960825749476e+01,5.879059690530939974e+01,7.066159835549870039e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.290000000000000000e+02,7.941494003730291240e+01,8.003336197916217998e+01,1.407808733763605602e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.300000000000000000e+02,9.057518261017784766e+01,6.547583940887174947e+01,9.506256022173431575e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.310000000000000000e+02,7.710808868243719871e+01,8.383984873381307068e+01,1.548479171704880208e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.320000000000000000e+02,9.235750356709219488e+01,6.546606485663259889e+01,9.483464695947072087e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.330000000000000000e+02,4.063091926438053036e+01,9.154541330337087857e+01,3.363048174069518126e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.340000000000000000e+02,5.102330493779844289e+01,9.013383268521953084e+01,2.822483809036083002e+01
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.350000000000000000e+02,9.453597495255017691e+01,6.136953033233006494e+01,9.745151041235306622e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.360000000000000000e+02,9.489908775926205919e+01,6.196250753474561179e+01,7.063888563433803114e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.210000000000000000e+02,1.370000000000000000e+02,4.019968951374449517e+01,9.239735818740849993e+01,3.349723456240054986e+01
